repo_name,page,stars,number_of_tests,total_number_commits,url,latest_commit_hash,main_branch,java_language_percent
docker-java/docker-java,101,2143,469,2070,https://github.com/docker-java/docker-java.git,c61da29a09517c43f8ea2255f9abf26b2f3deba6,master,99.04179960957211
Bukkit/Bukkit,101,2142,272,1509,https://github.com/Bukkit/Bukkit.git,f210234e59275330f83b994e199c76f6abd41ee7,master,100.0
fabric8io/kubernetes-client,101,2137,1904,4380,https://github.com/fabric8io/kubernetes-client.git,278ca235dc4ab5653e82dbe2960004ab62f021e4,master,97.48549367528462
vipshop/Saturn,101,2126,310,2568,https://github.com/vipshop/Saturn.git,50d85e8de016ca54b4bfe0bc63d2ebc1cf40511a,master,86.38335332178143
camunda-cloud/zeebe,101,2120,3020,12539,https://github.com/camunda-cloud/zeebe.git,834c77dffeb9cd942caea4362f3537c78252823d,master,96.35450203779286
openzipkin/brave,101,2106,2143,1824,https://github.com/openzipkin/brave.git,5be287b91c3d18da9fc7a597d71b12b27be6043c,master,99.56467200129013
lukas-krecan/ShedLock,101,2100,175,1655,https://github.com/lukas-krecan/ShedLock.git,a088f095736fa03fcd1679b74e6eb4fc536545ce,master,99.26400163460598
eclipsesource/J2V8,101,2082,1470,798,https://github.com/eclipsesource/J2V8.git,00dddaa31a80782abbe93c4a01f325db3c4975d6,master,77.39196457917224
searchbox-io/Jest,101,2079,639,1153,https://github.com/searchbox-io/Jest.git,c4ded4f49a06f284fdf53cb23e84ca041c6596dd,master,100.0
pac4j/pac4j,101,2079,939,3342,https://github.com/pac4j/pac4j.git,2023f306bf9300e505e943072f2a270382f18f20,master,99.93168453455047
